<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.08.29	18:00:00	1.19680	1.20060	1.19610	1.20010	1234	0	40
2005.08.29	21:00:00	1.20020	1.20070	1.19730	1.19920	1044	0	40
2005.08.30	00:00:00	1.19930	1.19990	1.19670	1.19710	821	0	40
2005.08.30	03:00:00	1.19710	1.20020	1.19650	1.20000	845	0	40
2005.08.30	06:00:00	1.19990	1.20130	1.19670	1.19720	962	0	40
2005.08.30	09:00:00	1.19720	1.20140	1.19540	1.20130	1204	0	40
2005.08.30	12:00:00	1.20120	1.20270	1.19990	1.20010	1176	0	40
2005.08.30	15:00:00	1.20010	1.20320	1.18940	1.19180	1556	0	40
2005.08.30	18:00:00	1.19160	1.19430	1.19110	1.19230	1199	0	40
2005.08.30	21:00:00	1.19220	1.19250	1.19030	1.19080	933	0	40
2005.08.31	00:00:00	1.19060	1.19310	1.19030	1.19220	858	0	40
2005.08.31	03:00:00	1.19200	1.19330	1.19070	1.19240	1015	0	40
2005.08.31	06:00:00	1.19250	1.19350	1.18910	1.19000	835	0	40
2005.08.31	09:00:00	1.19010	1.19320	1.18920	1.19100	1196	0	40
2005.08.31	12:00:00	1.19100	1.19390	1.18850	1.18870	1375	0	40
2005.08.31	15:00:00	1.18890	1.19300	1.18500	1.18900	1584	0	40
2005.08.31	18:00:00	1.18890	1.18930	1.18360	1.18670	1388	0	40
2005.08.31	21:00:00	1.18660	1.18920	1.18610	1.18850	1026	0	40
2005.09.01	00:00:00	1.18830	1.19040	1.18760	1.18940	760	0	40
2005.09.01	03:00:00	1.18950	1.19040	1.18810	1.18980	857	0	40
2005.09.01	06:00:00	1.18990	1.19080	1.18910	1.18990	734	0	40
2005.09.01	09:00:00	1.18980	1.19070	1.18750	1.19040	1208	0	40
2005.09.01	12:00:00	1.19030	1.19120	1.18640	1.18730	1291	0	40
2005.09.01	15:00:00	1.18730	1.18940	1.18190	1.18460	1466	0	40
2005.09.01	18:00:00	1.18450	1.18580	1.18050	1.18350	1374	0	40
2005.09.01	21:00:00	1.18330	1.18460	1.18180	1.18320	1155	0	40
2005.09.02	00:00:00	1.18320	1.18370	1.18230	1.18310	732	0	40
2005.09.02	03:00:00	1.18300	1.18500	1.18270	1.18450	764	0	40
2005.09.02	06:00:00	1.18440	1.18500	1.18190	1.18320	930	0	40
2005.09.02	09:00:00	1.18320	1.18630	1.18180	1.18480	1289	0	40
2005.09.02	12:00:00	1.18490	1.18780	1.18340	1.18530	1460	0	40
2005.09.02	15:00:00	1.18560	1.19170	1.18300	1.18830	1503	0	40
2005.09.02	18:00:00	1.18820	1.18930	1.18640	1.18780	1131	0	40
2005.09.02	21:00:00	1.18770	1.18890	1.18650	1.18840	627	0	40
2005.09.05	00:00:00	1.18840	1.18900	1.18800	1.18880	331	0	40
2005.09.05	03:00:00	1.18860	1.18890	1.18570	1.18620	813	0	40
2005.09.05	06:00:00	1.18600	1.18700	1.18370	1.18600	842	0	40
2005.09.05	09:00:00	1.18600	1.18740	1.18350	1.18550	1148	0	40
2005.09.05	12:00:00	1.18560	1.18750	1.18410	1.18560	1087	0	40
2005.09.05	15:00:00	1.18550	1.19020	1.18520	1.18930	1125	0	40
2005.09.05	18:00:00	1.18930	1.19120	1.18890	1.19030	981	0	40
2005.09.05	21:00:00	1.19050	1.19060	1.18830	1.18940	634	0	40
2005.09.06	00:00:00	1.18930	1.19200	1.18730	1.19170	893	0	40
2005.09.06	03:00:00	1.19160	1.19200	1.18960	1.19170	735	0	40
2005.09.06	06:00:00	1.19170	1.19280	1.18920	1.19160	1000	0	40
2005.09.06	09:00:00	1.19140	1.19270	1.18950	1.19230	1226	0	40
2005.09.06	12:00:00	1.19230	1.19450	1.18510	1.18680	1373	0	40
2005.09.06	15:00:00	1.18680	1.19070	1.18600	1.18670	1433	0	40
2005.09.06	18:00:00	1.18680	1.18960	1.18580	1.18930	1174	0	40
2005.09.06	21:00:00	1.18920	1.19070	1.18830	1.19000	958	0	40
2005.09.07	00:00:00	1.19010	1.19090	1.18880	1.19020	642	0	40
2005.09.07	03:00:00	1.19020	1.19200	1.18860	1.19070	1011	0	40
2005.09.07	06:00:00	1.19040	1.19100	1.18650	1.18720	1165	0	40
2005.09.07	09:00:00	1.18690	1.18940	1.18610	1.18820	1199	0	40
2005.09.07	12:00:00	1.18810	1.19200	1.18740	1.18960	1312	0	40
2005.09.07	15:00:00	1.18970	1.19380	1.18380	1.18570	1632	0	40
2005.09.07	18:00:00	1.18570	1.19010	1.18510	1.18900	1197	0	40
2005.09.07	21:00:00	1.18900	1.19000	1.18690	1.18810	976	0	40
2005.09.08	00:00:00	1.18800	1.18980	1.18710	1.18850	758	0	40
2005.09.08	03:00:00	1.18880	1.18910	1.18690	1.18750	725	0	40
2005.09.08	06:00:00	1.18760	1.18840	1.18640	1.18660	795	0	40
2005.09.08	09:00:00	1.18660	1.18720	1.18380	1.18470	1124	0	40
2005.09.08	12:00:00	1.18470	1.18590	1.18170	1.18210	1167	0	40
2005.09.08	15:00:00	1.18230	1.18460	1.18130	1.18220	1407	0	40
2005.09.08	18:00:00	1.18230	1.18320	1.18070	1.18190	1170	0	40
2005.09.08	21:00:00	1.18180	1.18260	1.18090	1.18140	915	0	40
2005.09.09	00:00:00	1.18150	1.18340	1.17810	1.18220	1008	0	40
2005.09.09	03:00:00	1.18220	1.18260	1.17940	1.18010	1019	0	40
2005.09.09	06:00:00	1.18020	1.18200	1.17880	1.17970	961	0	40
2005.09.09	09:00:00	1.17970	1.18130	1.17830	1.17990	1270	0	40
2005.09.09	12:00:00	1.18010	1.18180	1.17540	1.17660	1367	0	40
2005.09.09	15:00:00	1.17670	1.17740	1.17260	1.17610	1349	0	40
2005.09.09	18:00:00	1.17620	1.17780	1.17500	1.17740	1065	0	40
2005.09.09	21:00:00	1.17730	1.17870	1.17610	1.17840	683	0	40
2005.09.12	00:00:00	1.17620	1.17810	1.17600	1.17710	586	0	40
2005.09.12	03:00:00	1.17730	1.18050	1.17660	1.17890	830	0	40
2005.09.12	06:00:00	1.17930	1.18080	1.17830	1.18040	838	0	40
2005.09.12	09:00:00	1.18050	1.18520	1.18030	1.18460	1160	0	40
2005.09.12	12:00:00	1.18460	1.18720	1.18220	1.18650	1286	0	40
2005.09.12	15:00:00	1.18640	1.18700	1.18260	1.18510	1355	0	40
2005.09.12	18:00:00	1.18530	1.18700	1.18460	1.18630	1071	0	40
2005.09.12	21:00:00	1.18610	1.18830	1.18530	1.18750	944	0	40
2005.09.13	00:00:00	1.18740	1.18780	1.18520	1.18610	698	0	40
2005.09.13	03:00:00	1.18610	1.18740	1.18450	1.18650	831	0	40
2005.09.13	06:00:00	1.18620	1.18800	1.18490	1.18550	1041	0	40
2005.09.13	09:00:00	1.18530	1.18660	1.18320	1.18660	1267	0	40
2005.09.13	12:00:00	1.18650	1.18870	1.17750	1.17800	1413	0	40
2005.09.13	15:00:00	1.17780	1.18200	1.17770	1.18040	1438	0	40
2005.09.13	18:00:00	1.18010	1.18200	1.17910	1.17990	1113	0	40
2005.09.13	21:00:00	1.17990	1.18360	1.17990	1.18250	1018	0	40
2005.09.14	00:00:00	1.18260	1.18320	1.18070	1.18180	759	0	40
2005.09.14	03:00:00	1.18180	1.18290	1.18030	1.18090	794	0	40
2005.09.14	06:00:00	1.18090	1.18120	1.18000	1.18010	698	0	40
2005.09.14	09:00:00	1.18020	1.18070	1.17870	1.17980	1072	0	40
2005.09.14	12:00:00	1.17970	1.18400	1.17780	1.18260	1274	0	40
2005.09.14	15:00:00	1.18250	1.18370	1.17900	1.18230	1316	0	40
2005.09.14	18:00:00	1.18220	1.18300	1.18000	1.18070	957	0	40
2005.09.14	21:00:00	1.18070	1.18150	1.17960	1.17980	882	0	40
2005.09.15	00:00:00	1.18000	1.18210	1.17950	1.18160	628	0	40
2005.09.15	03:00:00	1.18150	1.18420	1.18150	1.18280	1000	0	40
2005.09.15	06:00:00	1.18280	1.18350	1.18200	1.18260	876	0	40
2005.09.15	09:00:00	1.18250	1.18640	1.18210	1.18610	1214	0	40
2005.09.15	12:00:00	1.18590	1.18720	1.18270	1.18480	1300	0	40
2005.09.15	15:00:00	1.18460	1.19000	1.18420	1.18660	1422	0	40
2005.09.15	18:00:00	1.18650	1.18710	1.18380	1.18610	1210	0	40
2005.09.15	21:00:00	1.18580	1.18610	1.18410	1.18530	918	0	40
2005.09.16	00:00:00	1.18520	1.18680	1.18470	1.18580	610	0	40
2005.09.16	03:00:00	1.18560	1.18650	1.18400	1.18430	775	0	40
2005.09.16	06:00:00	1.18430	1.18470	1.18090	1.18300	1109	0	40
2005.09.16	09:00:00	1.18290	1.18440	1.18200	1.18350	1205	0	40
2005.09.16	12:00:00	1.18350	1.18570	1.18040	1.18100	1252	0	40
2005.09.16	15:00:00	1.18100	1.18470	1.18050	1.18270	1442	0	40
2005.09.16	18:00:00	1.18270	1.18360	1.17850	1.17940	1160	0	40
2005.09.16	21:00:00	1.17940	1.18040	1.17810	1.17930	670	0	40
2005.09.19	00:00:00	1.18190	1.18220	1.17890	1.18030	876	0	40
2005.09.19	03:00:00	1.18020	1.18140	1.18020	1.18110	671	0	40
2005.09.19	06:00:00	1.18100	1.18310	1.18090	1.18270	876	0	40
2005.09.19	09:00:00	1.18280	1.18320	1.18010	1.18060	1065	0	40
2005.09.19	12:00:00	1.18080	1.18110	1.17860	1.17920	1078	0	40
2005.09.19	15:00:00	1.17910	1.17930	1.16880	1.16930	1439	0	40
2005.09.19	18:00:00	1.16920	1.16970	1.16610	1.16850	1174	0	40
2005.09.19	21:00:00	1.16850	1.16960	1.16740	1.16820	870	0	40
2005.09.20	00:00:00	1.16790	1.17020	1.16750	1.16940	832	0	40
2005.09.20	03:00:00	1.16930	1.16980	1.16740	1.16800	838	0	40
2005.09.20	06:00:00	1.16790	1.17000	1.16740	1.16820	858	0	40
2005.09.20	09:00:00	1.16840	1.16950	1.16720	1.16820	1139	0	40
2005.09.20	12:00:00	1.16830	1.16870	1.16520	1.16640	1189	0	40
2005.09.20	15:00:00	1.16630	1.17140	1.16590	1.17070	1367	0	40
2005.09.20	18:00:00	1.17040	1.17170	1.16790	1.16950	1269	0	40
2005.09.20	21:00:00	1.16950	1.17110	1.16810	1.16950	959	0	40
2005.09.21	00:00:00	1.16950	1.17030	1.16810	1.16860	688	0	40
2005.09.21	03:00:00	1.16870	1.16940	1.16770	1.16810	777	0	40
2005.09.21	06:00:00	1.16800	1.16940	1.16650	1.16690	1000	0	40
2005.09.21	09:00:00	1.16690	1.17070	1.16660	1.16730	1297	0	40
2005.09.21	12:00:00	1.16730	1.16860	1.16450	1.16740	1271	0	40
2005.09.21	15:00:00	1.16720	1.17260	1.16490	1.16940	1401	0	40
2005.09.21	18:00:00	1.16930	1.17130	1.16830	1.16990	1244	0	40
2005.09.21	21:00:00	1.17020	1.17130	1.16670	1.16670	992	0	40
2005.09.22	00:00:00	1.16670	1.16710	1.16540	1.16590	841	0	40
2005.09.22	03:00:00	1.16590	1.16900	1.16570	1.16780	1000	0	40
2005.09.22	06:00:00	1.16770	1.16890	1.16670	1.16690	961	0	40
2005.09.22	09:00:00	1.16710	1.16760	1.16260	1.16470	1227	0	40
2005.09.22	12:00:00	1.16470	1.16810	1.16230	1.16590	1362	0	40
2005.09.22	15:00:00	1.16590	1.16970	1.16530	1.16760	1466	0	40
2005.09.22	18:00:00	1.16760	1.17160	1.16640	1.17060	1283	0	40
2005.09.22	21:00:00	1.17040	1.17380	1.16950	1.17240	1085	0	40
2005.09.23	00:00:00	1.17240	1.17320	1.17120	1.17260	441	0	40
2005.09.23	03:00:00	1.17270	1.17380	1.17150	1.17200	784	0	40
2005.09.23	06:00:00	1.17200	1.17460	1.17120	1.17310	864	0	40
2005.09.23	09:00:00	1.17290	1.17400	1.17010	1.17150	1312	0	40
2005.09.23	12:00:00	1.17150	1.17480	1.16990	1.17440	1309	0	40
2005.09.23	15:00:00	1.17430	1.17600	1.17120	1.17140	1472	0	40
2005.09.23	18:00:00	1.17130	1.17190	1.16840	1.17050	1203	0	40
2005.09.23	21:00:00	1.17050	1.17160	1.16980	1.17090	790	0	40
2005.09.26	00:00:00	1.17360	1.17490	1.17240	1.17430	755	0	40
2005.09.26	03:00:00	1.17460	1.17500	1.17200	1.17300	900	0	40
2005.09.26	06:00:00	1.17290	1.17480	1.17120	1.17460	1042	0	40
2005.09.26	09:00:00	1.17500	1.17780	1.17300	1.17580	1098	0	40
2005.09.26	12:00:00	1.17590	1.17870	1.17560	1.17740	1175	0	40
2005.09.26	15:00:00	1.17740	1.18000	1.16960	1.17080	1374	0	40
2005.09.26	18:00:00	1.17070	1.17240	1.16920	1.17180	1164	0	40
2005.09.26	21:00:00	1.17140	1.17310	1.17090	1.17240	914	0	40
2005.09.27	00:00:00	1.17240	1.17280	1.17000	1.17050	833	0	40
2005.09.27	03:00:00	1.17050	1.17280	1.16920	1.17170	1034	0	40
2005.09.27	06:00:00	1.17200	1.17400	1.17160	1.17300	882	0	40
2005.09.27	09:00:00	1.17300	1.17530	1.17090	1.17480	1355	0	40
2005.09.27	12:00:00	1.17460	1.17670	1.17320	1.17620	1217	0	40
2005.09.27	15:00:00	1.17620	1.17960	1.17460	1.17810	1444	0	40
2005.09.27	18:00:00	1.17810	1.18110	1.17680	1.17690	1306	0	40
2005.09.27	21:00:00	1.17700	1.17880	1.17630	1.17830	1079	0	40
2005.09.28	00:00:00	1.17820	1.17890	1.17670	1.17750	787	0	40
2005.09.28	03:00:00	1.17740	1.18120	1.17730	1.17970	983	0	40
2005.09.28	06:00:00	1.17960	1.18050	1.17770	1.17840	1075	0	40
2005.09.28	09:00:00	1.17820	1.17940	1.17680	1.17850	1180	0	40
2005.09.28	12:00:00	1.17850	1.17920	1.17590	1.17670	1256	0	40
2005.09.28	15:00:00	1.17690	1.18190	1.17640	1.17890	1401	0	40
2005.09.28	18:00:00	1.17880	1.17910	1.17240	1.17450	1271	0	40
2005.09.28	21:00:00	1.17450	1.17510	1.17210	1.17440	1070	0	40
2005.09.29	00:00:00	1.17440	1.17450	1.17270	1.17370	790	0	40
2005.09.29	03:00:00	1.17370	1.17500	1.17290	1.17350	840	0	40
2005.09.29	06:00:00	1.17340	1.17420	1.17260	1.17270	842	0	40
2005.09.29	09:00:00	1.17300	1.17340	1.17150	1.17220	1164	0	40
2005.09.29	12:00:00	1.17240	1.17790	1.17190	1.17670	1158	0	40
2005.09.29	15:00:00	1.17670	1.17710	1.17040	1.17270	1392	0	40
2005.09.29	18:00:00	1.17260	1.17290	1.16890	1.17150	1178	0	40
2005.09.29	21:00:00	1.17150	1.17250	1.17030	1.17160	979	0	40
2005.09.30	00:00:00	1.17160	1.17410	1.17050	1.17320	782	0	40
2005.09.30	03:00:00	1.17340	1.17360	1.17070	1.17150	909	0	40
2005.09.30	06:00:00	1.17180	1.17260	1.17090	1.17190	924	0	40
2005.09.30	09:00:00	1.17190	1.17400	1.16690	1.16750	1358	0	40
2005.09.30	12:00:00	1.16760	1.16890	1.16410	1.16430	1312	0	40
2005.09.30	15:00:00	1.16440	1.16630	1.15860	1.16110	1619	0	40
2005.09.30	18:00:00	1.16080	1.16320	1.16020	1.16240	1375	0	40
2005.09.30	21:00:00	1.16220	1.16780	1.16130	1.16780	868	0	40
2005.10.03	00:00:00	1.16220	1.16430	1.16210	1.16380	907	0	40
2005.10.03	03:00:00	1.16370	1.16550	1.16310	1.16500	1030	0	40
2005.10.03	06:00:00	1.16510	1.16530	1.16200	1.16360	1147	0	40
2005.10.03	09:00:00	1.16360	1.16690	1.16300	1.16600	1336	0	40
2005.10.03	12:00:00	1.16630	1.16710	1.16340	1.16600	1193	0	40
2005.10.03	15:00:00	1.16600	1.16780	1.16280	1.16580	1476	0	40
2005.10.03	18:00:00	1.16590	1.16730	1.16410	1.16520	1081	0	40
2005.10.03	21:00:00	1.16520	1.16680	1.16420	1.16660	895	0	40
2005.10.04	00:00:00	1.16650	1.16780	1.16400	1.16470	938	0	40
2005.10.04	03:00:00	1.16470	1.16550	1.16360	1.16520	934	0	40
2005.10.04	06:00:00	1.16510	1.16790	1.16500	1.16640	1034	0	40
2005.10.04	09:00:00	1.16660	1.16890	1.16590	1.16740	1177	0	40
2005.10.04	12:00:00	1.16730	1.16950	1.16650	1.16900	1231	0	40
2005.10.04	15:00:00	1.16880	1.17370	1.16770	1.17230	1367	0	40
2005.10.04	18:00:00	1.17220	1.17270	1.17110	1.17220	971	0	40
2005.10.04	21:00:00	1.17210	1.17350	1.17140	1.17220	867	0	40
2005.10.05	00:00:00	1.17230	1.17360	1.17170	1.17270	724	0	40
2005.10.05	03:00:00	1.17270	1.17440	1.17200	1.17360	877	0	40
2005.10.05	06:00:00	1.17370	1.17470	1.17190	1.17240	1056	0	40
2005.10.05	09:00:00	1.17230	1.17350	1.17080	1.17240	1090	0	40
2005.10.05	12:00:00	1.17240	1.17950	1.17190	1.17880	1273	0	40
2005.10.05	15:00:00	1.17890	1.18150	1.17820	1.17950	1417	0	40
2005.10.05	18:00:00	1.17950	1.18350	1.17930	1.18270	1110	0	40
2005.10.05	21:00:00	1.18270	1.18460	1.18170	1.18290	961	0	40
2005.10.06	00:00:00	1.18250	1.18320	1.17960	1.18110	896	0	40
2005.10.06	03:00:00	1.18100	1.18260	1.18030	1.18140	760	0	40
2005.10.06	06:00:00	1.18130	1.18140	1.17810	1.17860	1023	0	40
2005.10.06	09:00:00	1.17870	1.18050	1.17710	1.17920	1343	0	40
2005.10.06	12:00:00	1.17930	1.18390	1.17890	1.18110	1312	0	40
2005.10.06	15:00:00	1.18120	1.18690	1.18100	1.18200	1524	0	40
2005.10.06	18:00:00	1.18190	1.18500	1.17940	1.18120	1282	0	40
2005.10.06	21:00:00	1.18160	1.18260	1.17960	1.18010	949	0	40
